total,total_big3,yw,sx,yy,wl
319,162,2,70,90,41
358,167,17,80,70,92
218,109,41,41,27,13
304,163,79,82,2,14
269,173,53,82,38,50
161,52,10,16,26,38
205,150,83,8,59,14
234,111,50,20,41,97
431,191,72,82,37,97
328,151,34,21,96,83
408,201,34,72,95,32
232,55,19,20,16,90
226,71,1,33,37,36
235,110,44,27,39,98
272,158,75,30,53,38
340,170,90,14,66,97
376,201,33,99,69,16
278,118,66,2,50,65
313,216,38,96,82,48
260,183,79,37,67,26
388,219,71,57,91,59
190,135,4,68,63,0
211,133,32,73,28,12
274,133,63,47,23,11
322,163,89,51,23,70
330,125,36,2,87,78
228,170,98,72,0,49
365,165,81,47,37,25
200,170,64,31,75,0
354,169,99,30,40,47
203,111,54,41,16,19
254,150,52,81,17,13
262,148,83,59,6,28
283,181,94,55,32,19
369,178,73,87,18,66
302,171,78,59,34,52
331,122,2,73,47,40
221,105,29,50,26,56
301,142,49,27,66,28
400,246,92,78,76,68
384,236,86,68,82,81
332,131,17,59,55,69
324,129,92,23,14,3
265,142,8,44,90,85
324,222,47,91,84,12
409,196,55,43,98,99
410,216,59,93,64,80
186,113,13,37,63,3
302,198,61,86,51,43
341,258,95,68,95,51
272,142,59,45,38,66
252,176,76,56,44,36
257,192,86,39,67,47
243,71,53,1,17,95
197,121,11,32,78,1
294,111,31,44,36,72
263,127,41,60,26,57
259,101,7,30,64,47
236,168,18,53,97,9
229,179,84,85,10,2
354,229,51,89,89,61
318,159,80,68,11,91
258,99,0,16,83,37
222,137,77,51,9,12
369,190,46,96,48,87
124,89,1,83,5,0
163,71,2,30,39,49
353,199,53,56,90,65
350,221,94,73,54,85
248,123,70,6,47,42
192,148,31,20,97,0
296,222,61,71,90,14
411,217,71,70,76,0
388,229,56,87,86,72
188,94,1,71,22,82
281,118,47,38,33,13
402,165,94,30,41,72
276,230,87,90,53,19
210,137,28,83,26,4
324,133,29,96,8,93
336,188,49,85,54,32
335,155,89,45,21,14
306,151,95,35,21,74
250,137,13,28,96,35
418,206,87,78,41,48
324,148,24,55,69,81
288,173,60,39,74,33
286,200,75,54,71,13
273,183,79,96,8,20
331,96,24,21,51,84
450,196,88,41,67,91
315,125,0,26,99,94
326,139,1,51,87,47
445,265,94,73,98,82
186,82,50,18,14,34
283,146,67,51,28,34
335,175,70,97,8,54
221,92,55,12,25,71
319,119,47,28,44,62
407,195,86,66,43,91
343,179,20,75,84,90
272,131,62,31,38,63
360,205,78,74,53,14
285,101,20,61,20,19
240,140,52,77,11,42
337,194,68,79,47,59
290,143,97,39,7,77
473,227,68,86,73,74
258,169,84,69,16,18
225,106,88,7,11,41
286,170,57,56,57,39
260,131,6,68,57,21
356,174,73,40,61,60
193,113,42,49,22,21
457,180,86,94,0,99
260,104,13,76,15,85
240,172,74,29,69,14
382,153,82,34,37,43
382,195,53,68,74,26
189,77,20,53,4,13
305,226,95,89,42,11
312,116,6,58,52,33
300,179,8,76,95,9
315,46,9,1,36,91
548,262,92,84,86,92
405,178,58,89,31,97
339,122,15,87,20,93
166,108,1,62,45,39
327,144,13,51,80,18
283,181,47,44,90,21
337,193,89,79,25,34
320,200,95,34,71,57
317,110,1,86,23,65
331,170,61,46,63,84
315,110,50,37,23,78
223,68,15,20,33,73
297,155,84,6,65,20
401,135,84,12,39,99
373,221,91,95,35,69
230,170,66,57,47,22
148,100,39,57,4,0
352,174,69,43,62,16
315,128,10,80,38,54
317,112,51,11,50,99
164,113,59,50,4,0
261,147,16,65,66,36
294,150,62,71,17,45
484,223,87,58,78,88
415,217,97,77,43,43
329,186,65,85,36,34
290,155,15,50,90,45
231,126,20,33,73,47
268,97,47,41,9,78
231,173,76,70,27,56
329,114,35,23,56,79
296,143,18,58,67,62
290,145,58,72,15,43
440,202,71,95,36,86
282,182,69,68,45,55
367,247,78,84,85,48
356,141,76,11,54,88
307,118,7,19,92,85
274,76,19,40,17,94
398,157,37,82,38,99
214,36,16,6,14,80
267,137,74,31,32,9
342,73,13,25,35,94
286,171,77,77,17,3
245,62,28,2,32,53
437,167,14,83,70,82
253,125,98,26,1,27
192,89,44,32,13,40
258,171,76,59,36,13
248,115,12,41,62,1
424,203,37,69,97,91
355,178,22,86,70,33
329,164,6,97,61,41
319,177,95,26,56,50
146,106,35,17,54,20
372,204,33,98,73,40
380,116,72,11,33,86
215,175,47,50,78,0
414,192,27,81,84,80
327,138,4,39,95,3
316,178,78,35,65,53
338,211,26,91,94,37
322,105,16,45,44,28
343,178,83,87,8,52
303,120,82,24,14,77
213,160,56,75,29,3
166,73,42,26,5,6
432,227,77,84,66,87
382,137,48,84,5,96
327,143,56,7,80,77
318,188,97,62,29,62
255,152,60,20,72,47
325,149,59,44,46,73
321,207,99,9,99,3
309,133,23,80,30,29
227,47,7,20,20,84
295,145,39,54,52,2
323,221,50,97,74,5
306,161,49,95,17,53
204,90,6,64,20,1
310,137,74,18,45,73
232,151,10,59,82,15
338,166,63,61,42,65
226,108,26,60,22,38
282,179,67,74,38,22
222,106,17,79,10,31
324,189,38,71,80,17
482,230,82,98,50,83
216,81,10,2,69,41
182,111,37,30,44,13
357,177,77,38,62,89
376,187,67,78,42,53
388,197,73,71,53,84
281,143,68,20,55,28
355,201,48,80,73,38
326,182,25,60,97,98
422,212,37,87,88,47
413,261,99,79,83,12
276,96,62,32,2,79
275,144,68,49,27,67
403,140,79,4,57,75
128,14,9,3,2,65
309,93,23,61,9,57
279,181,33,92,56,23
278,150,38,26,86,38
231,92,32,28,32,22
271,116,33,32,51,97
313,84,0,83,1,43
260,153,12,92,49,85
270,82,28,14,40,17
279,132,87,38,7,44
341,167,78,48,41,72
318,193,80,49,64,4
305,183,77,69,37,89
446,190,91,58,41,73
186,76,59,4,13,31
143,43,0,40,3,11
261,85,21,57,7,93
347,195,80,92,23,58
304,172,73,18,81,78
273,28,4,3,21,82
259,174,46,34,94,13
227,110,2,42,66,33
341,144,60,77,7,51
184,73,22,8,43,23
184,79,33,31,15,72
281,200,52,94,54,26
282,214,66,67,81,0
287,108,79,25,4,83
362,165,73,84,8,31
363,185,9,94,82,46
287,107,39,66,2,55
391,181,98,10,73,70
305,118,76,20,22,68
302,207,58,85,64,19
297,165,77,50,38,34
380,227,46,90,91,77
341,219,53,89,77,42
288,54,10,17,27,71
235,99,54,13,32,17
222,102,0,6,96,5
311,131,35,22,74,44
225,63,39,23,1,9
275,136,49,18,69,79
151,83,12,47,24,27
297,135,10,47,78,41
164,113,0,91,22,10
271,147,1,67,79,39
306,167,91,2,74,16
260,109,14,21,74,83
359,160,81,58,21,82
212,77,8,26,43,29
229,107,20,67,20,1
367,155,49,26,80,56
310,96,28,45,23,97
264,118,6,67,45,26
271,102,45,46,11,59
292,142,42,16,84,90
275,161,62,57,42,27
294,212,94,44,74,1
362,213,64,71,78,97
270,94,55,37,2,54
218,81,46,24,11,81
258,100,52,8,40,68
254,120,29,84,7,19
226,101,60,34,7,19
305,136,35,33,68,46
327,136,46,34,56,46
343,242,83,69,90,25
258,169,22,76,71,75
330,152,25,56,71,38
244,97,44,18,35,85
267,173,74,4,95,18
246,142,65,53,24,90
259,154,82,42,30,33
176,58,54,0,4,4
224,83,17,26,40,68
299,157,95,33,29,72
325,171,85,36,50,91
286,210,63,65,82,40
297,201,88,84,29,45
238,156,23,55,78,9
225,83,2,62,19,76
306,185,96,37,52,28
452,211,42,91,78,81
163,83,20,20,43,71
376,137,63,17,57,53
347,152,39,50,63,31
204,34,20,2,12,76
341,149,94,0,55,93
320,159,58,99,2,66
218,105,85,18,2,29
149,68,41,11,16,16
166,99,30,41,28,41
311,232,96,87,49,19
323,138,54,5,79,28
282,132,98,1,33,69
246,91,37,8,46,43
335,147,6,48,93,71
292,155,79,37,39,62
202,106,7,8,91,40
181,78,12,66,0,21
374,178,47,56,75,38
282,149,52,9,88,58
221,110,4,84,22,60
343,122,98,0,24,63
162,108,29,25,54,2
296,101,36,47,18,89
328,200,99,12,89,8
379,194,69,91,34,68
386,197,98,77,22,84
229,148,86,6,56,1
387,169,42,58,69,55
332,186,62,49,75,3
298,181,19,68,94,41
290,100,6,44,50,30
304,211,65,72,74,1
415,205,86,60,59,99
286,93,6,63,24,98
355,164,83,24,57,44
398,230,87,98,45,59
304,135,69,43,23,75
206,68,41,5,22,56
316,125,11,80,34,71
421,215,66,70,79,92
351,152,53,93,6,47
258,153,67,10,76,54
384,191,48,62,81,34
231,120,77,37,6,78
316,196,39,71,86,63
321,101,62,26,13,75
341,169,93,17,59,12
315,177,78,97,2,19
216,106,51,24,31,49
224,63,0,18,45,69
354,232,59,74,99,16
275,131,69,34,28,44
306,177,33,54,90,51
248,147,3,97,47,0
342,223,90,73,60,49
406,218,67,75,76,98
282,50,28,11,11,82
187,120,20,40,60,37
404,196,98,21,77,91
457,245,65,86,94,50
371,161,9,89,63,30
296,142,42,37,63,56
424,197,35,66,96,97
267,68,17,39,12,60
263,110,10,52,48,60
248,208,48,80,80,6
299,143,30,84,29,24
302,62,11,13,38,73
320,114,34,18,62,41
372,144,68,33,43,66
347,219,95,30,94,56
327,213,71,82,60,71
315,127,2,62,63,88
284,98,23,5,70,64
242,157,44,95,18,53
347,209,89,28,92,81
143,101,6,1,94,2
360,213,86,47,80,85
451,252,64,92,96,76
256,129,5,61,63,7
237,226,74,57,95,5
181,108,60,15,33,6
330,149,91,2,56,75
317,170,93,8,69,38
237,112,3,96,13,31
379,238,87,80,71,0
346,175,74,85,16,59
378,172,75,66,31,56
310,107,51,0,56,90
319,83,50,12,21,76
212,124,21,63,40,28
359,199,20,82,97,56
308,142,40,21,81,80
309,156,36,42,78,65
301,128,77,20,31,51
245,87,17,41,29,40
401,198,87,92,19,46
354,175,64,53,58,67
282,180,91,13,76,67
230,66,43,13,10,63
219,86,41,29,16,52
294,189,85,30,74,76
273,120,41,60,19,14
196,130,9,52,69,56
192,72,0,35,37,34
291,193,91,55,47,41
275,111,79,21,11,24
376,174,56,38,80,86
196,108,52,17,39,11
324,213,97,87,29,52
223,114,62,27,25,96
272,140,87,15,38,9
287,146,51,75,20,59
255,163,91,23,49,10
211,151,5,76,70,22
217,121,46,61,14,70
243,70,37,1,32,95
319,184,34,60,90,41
300,158,26,40,92,69
229,110,75,34,1,29
328,112,38,21,53,73
337,176,97,55,24,82
201,164,68,15,81,1
95,47,10,22,15,8
277,129,3,34,92,30
303,133,5,68,60,81
335,109,57,30,22,47
262,95,2,52,41,37
390,190,84,34,72,59
193,71,33,17,21,21
356,151,2,85,64,85
313,152,59,77,16,19
260,104,13,2,89,21
311,120,20,23,77,94
279,189,72,64,53,48
346,110,69,12,29,81
411,153,74,21,58,81
395,186,25,75,86,78
200,105,31,31,43,18
337,142,44,77,21,92
401,130,62,5,63,96
294,183,69,34,80,9
362,213,98,91,24,81
292,195,87,29,79,3
298,135,67,21,47,24
268,101,66,21,14,54
394,189,30,60,99,89
393,157,60,36,61,87
350,151,9,57,85,58
168,78,59,0,19,19
216,148,20,36,92,26
289,173,64,75,34,31
325,181,39,70,72,15
245,111,14,42,55,97
257,175,41,80,54,32
383,205,31,76,98,92
382,187,83,86,18,48
236,142,16,89,37,48
238,98,39,6,53,82
96,32,5,8,19,19
407,205,61,46,98,79
259,115,18,50,47,15
222,110,0,34,76,13
262,119,42,69,8,24
308,142,96,22,24,65
220,144,15,70,59,68
384,229,89,78,62,49
249,66,49,8,9,28
193,103,21,24,58,8
352,161,69,26,66,65
267,100,0,80,20,30
289,50,16,4,30,79
279,147,34,73,40,85
242,142,81,10,51,1
275,195,79,85,31,20
186,112,91,11,10,25
368,172,60,62,50,92
337,147,77,49,21,62
249,108,82,9,17,21
240,99,40,39,20,64
282,150,75,17,58,12
366,204,93,62,49,66
270,203,57,78,68,8
273,129,92,34,3,54
306,147,54,89,4,88
295,145,40,85,20,44
397,223,63,75,85,50
430,242,65,96,81,59
240,119,8,36,75,28
467,200,56,55,89,93
219,74,22,31,21,80
266,150,49,16,85,52
165,131,79,50,2,15
210,120,45,74,1,25
315,166,74,41,51,60
257,107,92,4,11,67
391,236,90,78,68,38
349,227,67,94,66,20
297,152,27,42,83,79
293,166,71,64,31,22
303,173,74,7,92,20
368,183,14,71,98,61
238,178,79,89,10,1
184,97,38,5,54,28
308,143,0,94,49,25
310,156,56,72,28,38
243,107,63,25,19,33
337,209,94,85,30,66
296,119,56,45,18,7
361,172,81,0,91,97
169,21,5,8,8,67
287,109,8,3,98,81
236,156,38,35,83,24
303,195,88,15,92,4
242,54,16,7,31,85
410,186,74,46,66,62
306,174,92,73,9,37
345,134,64,62,8,89
265,133,26,45,62,57
322,176,71,63,42,29
367,167,51,45,71,71
189,150,84,66,0,21
230,89,69,7,13,44
251,94,18,26,50,99
242,158,29,30,99,11
488,251,72,97,82,96
408,237,84,84,69,48
248,151,12,99,40,1
199,46,27,19,0,87
290,132,26,7,99,77
322,132,78,4,50,77
340,223,80,70,73,30
221,130,2,90,38,19
425,170,69,58,43,72
260,183,82,26,75,5
282,100,41,11,48,39
310,134,90,36,8,36
277,85,20,7,58,78
221,135,50,2,83,70
241,115,7,92,16,30
319,161,84,36,41,13
191,96,79,15,2,76
391,209,62,78,69,63
435,229,81,81,67,77
393,175,13,70,92,86
288,171,83,67,21,18
419,146,33,74,39,97
315,126,19,99,8,65
229,116,21,65,30,64
309,173,8,92,73,51
382,193,75,94,24,68
197,68,20,2,46,18
373,190,96,15,79,30
403,194,91,8,95,19
225,47,31,16,0,27
338,183,71,54,58,63
301,112,2,48,62,47
138,63,37,4,22,14
217,117,51,40,26,11
330,95,44,35,16,49
232,122,7,47,68,57
235,104,19,30,55,48
212,98,18,75,5,64
201,158,70,16,72,17
311,139,81,35,23,77
429,250,93,95,62,33
252,115,13,71,31,27
233,134,92,13,29,50
170,42,11,24,7,9
236,121,65,22,34,60
181,109,33,6,70,12
283,101,75,23,3,96
421,201,64,64,73,77
269,159,95,41,23,57
290,179,45,77,57,49
375,167,2,91,74,58
302,182,45,80,57,65
215,127,31,25,71,70
207,136,53,72,11,8
313,130,33,62,35,39
429,193,76,20,97,89
229,191,40,99,52,19
292,135,25,93,17,85
314,124,90,34,0,63
267,175,2,99,74,18
330,209,94,22,93,18
229,120,48,2,70,13
353,166,60,67,39,71
233,159,81,53,25,31
250,118,27,79,12,44
358,174,30,90,54,81
270,192,66,75,51,16
327,182,74,98,10,62
204,114,87,2,25,36
308,185,47,71,67,79
285,186,90,41,55,30
364,161,95,20,46,18
399,159,82,37,40,90
191,145,43,17,85,36
351,205,99,68,38,47
272,142,98,35,9,83
377,149,45,33,71,87
363,169,99,29,41,7
281,187,68,37,82,59
311,204,96,75,33,79
234,117,8,32,77,4
295,157,80,39,38,64
272,156,8,84,64,35
216,127,36,7,84,39
266,191,27,79,85,34
311,199,84,96,19,10
328,207,96,24,87,37
403,158,86,25,47,57
224,52,27,4,21,45
295,159,45,28,86,14
282,192,86,98,8,54
407,270,85,95,90,22
226,122,53,0,69,20
358,211,79,73,59,31
195,92,45,24,23,67
320,194,74,59,61,62
349,226,46,90,90,29
344,174,78,74,22,26
308,184,60,27,97,60
301,112,58,17,37,31
332,179,62,65,52,19
253,107,10,63,34,28
270,108,20,24,64,33
376,176,85,12,79,89
219,78,27,19,32,64
224,106,32,67,7,18
443,171,6,97,68,89
286,182,89,41,52,16
307,144,50,70,24,15
395,176,37,67,72,77
238,162,28,91,43,2
344,195,23,98,74,67
295,150,92,44,14,85
201,85,1,41,43,35
314,102,40,14,48,90
202,84,25,58,1,1
299,133,37,45,51,61
297,112,23,84,5,40
288,198,68,42,88,64
280,155,42,39,74,28
342,225,98,93,34,5
187,60,35,25,0,56
233,105,14,10,81,9
365,174,52,58,64,85
335,188,16,96,76,24
224,82,20,36,26,36
347,97,20,42,35,97
215,122,15,71,36,62
294,170,98,59,13,27
346,115,85,17,13,96
174,66,6,10,50,34
284,138,18,40,80,22
284,168,4,70,94,74
372,157,90,53,14,75
163,114,18,10,86,15
325,106,27,72,7,73
243,137,38,46,53,29
200,115,19,28,68,16
313,199,42,62,95,81
457,220,49,90,81,64
325,157,58,56,43,37
294,146,12,86,48,67
357,194,89,40,65,84
353,206,37,77,92,59
436,209,94,49,66,99
272,189,64,86,39,13
238,101,16,50,35,42
326,149,76,35,38,92
239,148,78,34,36,9
196,70,10,5,55,38
183,137,81,34,22,6
196,142,47,60,35,26
225,91,63,16,12,26
304,126,35,32,59,8
208,154,40,60,54,36
374,182,33,73,76,95
357,153,43,26,84,77
260,140,38,69,33,84
324,219,69,70,80,27
344,189,26,88,75,31
309,165,65,99,1,89
222,153,92,28,33,66
266,104,18,61,25,78
366,175,46,86,43,67
351,163,82,58,23,56
316,194,58,57,79,95
419,166,20,66,80,94
245,146,60,26,60,7
259,150,37,65,48,44
323,164,73,2,89,84
201,84,54,24,6,14
134,71,9,40,22,7
235,140,59,19,62,33
285,175,39,87,49,18
266,143,87,7,49,2
192,92,1,67,24,85
391,198,65,46,87,99
317,139,6,81,52,71
335,111,26,60,25,48
266,180,51,86,43,5
282,119,83,14,22,11
310,166,11,65,90,23
190,45,16,20,9,79
293,187,80,59,48,21
423,162,57,93,12,92
336,174,21,63,90,9
318,215,90,34,91,8
342,151,57,22,72,79
261,149,75,2,72,10
314,172,79,64,29,93
358,240,54,93,93,2
332,139,54,0,85,66
197,103,20,80,3,29
357,158,70,57,31,52
451,246,95,92,59,87
192,103,60,16,27,45
429,196,74,79,43,89
378,210,90,78,42,9
264,111,49,22,40,58
234,128,46,53,29,65
340,194,96,24,74,91
414,215,89,75,51,64
337,183,93,9,81,9
285,134,48,62,24,31
408,263,97,78,88,57
222,103,49,46,8,52
399,185,80,49,56,29
371,151,41,12,98,29
315,88,57,4,27,90
320,180,19,77,84,94
295,147,45,63,39,4
354,207,63,89,55,12
273,98,10,61,27,64
245,119,82,36,1,45
340,160,74,55,31,69
226,128,32,42,54,15
269,182,95,58,29,39
374,185,90,1,94,68
208,131,15,27,89,39
220,16,7,0,9,56
259,118,8,24,86,11
313,181,49,50,82,77
104,61,38,21,2,14
186,79,38,16,25,14
363,235,89,48,98,86
328,159,43,95,21,85
357,176,80,29,67,93
263,151,51,90,10,46
320,193,61,92,40,94
328,179,55,49,75,81
185,110,14,39,57,28
228,160,69,19,72,12
374,257,92,70,95,22
451,214,69,48,97,95
214,78,18,36,24,39
159,76,25,28,23,45
269,170,44,48,78,61
273,154,69,49,36,28
291,180,45,57,78,41
213,111,19,52,40,17
354,135,72,21,42,77
296,149,97,35,17,91
180,69,46,1,22,0
113,63,35,9,19,38
288,135,74,9,52,56
287,168,64,53,51,4
301,149,88,56,5,73
387,184,62,29,93,84
398,215,61,66,88,83
316,184,46,44,94,12
451,220,96,75,49,74
356,201,47,70,84,85
334,93,16,37,40,80
191,48,18,19,11,41
361,226,90,94,42,89
256,92,19,52,21,80
285,115,35,45,35,59
216,74,62,10,2,69
239,137,20,72,45,78
287,186,49,74,63,45
371,152,68,24,60,85
300,190,58,86,46,39
325,216,56,75,85,4
382,232,71,71,90,85
344,181,44,49,88,75
296,91,60,26,5,73
240,162,59,33,70,63
319,146,47,79,20,30
328,231,90,70,71,15
276,182,46,63,73,31
259,200,47,80,73,0
276,112,57,39,16,49
447,188,97,49,42,66
287,156,82,17,57,40
270,165,41,34,90,36
338,218,53,68,97,61
310,87,50,1,36,53
269,105,48,2,55,54
289,124,24,54,46,72
369,240,91,58,91,9
254,127,34,61,32,32
309,195,86,11,98,21
343,168,38,78,52,48
322,143,83,29,31,82
258,62,46,8,8,27
360,85,19,64,2,96
330,147,66,72,9,88
246,52,7,15,30,90
295,181,89,24,68,11
153,89,53,1,35,11
231,117,33,48,36,83
340,158,73,61,24,1
283,113,35,78,0,40
323,128,9,37,82,51
325,169,43,77,49,45
350,148,58,55,35,75
441,240,96,77,67,64
398,229,61,88,80,40
331,128,7,43,78,77
209,113,75,21,17,4
99,82,74,4,4,1
405,166,36,78,52,78
353,167,73,17,77,90
345,185,71,62,52,91
276,78,12,55,11,38
310,151,36,96,19,95
451,214,43,82,89,62
337,167,99,48,20,89
377,203,57,76,70,25
292,102,5,25,72,94
357,225,76,92,57,21
308,186,54,58,74,2
188,136,90,29,17,1
290,153,38,92,23,34
441,198,61,76,61,72
278,156,51,49,56,57
323,195,41,63,91,60
461,206,80,35,91,73
284,215,82,69,64,21
406,194,89,29,76,68
382,225,90,39,96,72
275,110,0,66,44,50
309,182,38,77,67,37
168,85,33,8,44,57
255,63,19,37,7,80
277,120,20,29,71,75
260,64,23,36,5,79
283,128,54,22,52,38
302,200,63,55,82,19
356,166,55,55,56,88
358,214,98,93,23,27
269,186,33,71,82,0
245,87,33,34,20,83
321,203,94,70,39,25
205,95,10,51,34,31
196,112,82,27,3,9
335,162,69,72,21,94
367,242,91,88,63,31
255,93,23,11,59,56
287,197,50,93,54,2
288,174,88,18,68,35
293,129,69,49,11,66
249,105,8,18,79,59
282,99,7,53,39,25
218,60,47,1,12,39
148,107,34,46,27,5
423,221,70,77,74,43
372,215,72,89,54,75
110,66,23,17,26,1
427,258,69,90,99,55
260,173,86,1,86,49
246,64,33,29,2,68
246,130,91,6,33,94
439,194,71,29,94,80
246,121,9,41,71,77
336,213,97,74,42,40
356,175,28,51,96,71
194,159,63,4,92,19
301,122,91,26,5,91
261,147,49,2,96,50
364,143,74,66,3,69
211,82,24,33,25,48
217,91,51,36,4,32
359,147,7,62,78,78
298,159,86,9,64,51
250,59,30,7,22,66
359,225,30,96,99,70
271,172,70,84,18,54
342,156,36,79,41,47
288,187,44,75,68,13
316,192,64,98,30,91
199,130,19,88,23,9
263,93,7,25,61,76
359,195,83,57,55,90
237,167,74,39,54,6
290,146,63,75,8,12
159,110,0,56,54,15
294,154,36,72,46,63
215,133,65,26,42,18
223,185,57,81,47,30
314,79,63,11,5,62
357,176,61,30,85,85
213,110,8,54,48,24
354,176,28,55,93,79
289,151,13,58,80,98
327,137,55,8,74,69
422,240,62,84,94,28
318,186,30,99,57,36
375,167,54,36,77,59
342,275,93,91,91,24
274,115,60,7,48,56
322,176,28,86,62,62
333,119,25,77,17,81
243,130,90,5,35,35
427,264,93,75,96,94
244,102,5,47,50,27
223,121,21,70,30,54
275,165,97,9,59,4
374,172,24,75,73,91
323,79,8,22,49,99
383,145,83,22,40,69
368,171,38,68,65,79
390,221,84,76,61,65
316,152,51,74,27,96
312,186,98,50,38,0
319,161,16,97,48,65
396,241,91,84,66,86
530,278,95,87,96,70
416,214,48,78,88,83
255,113,92,7,14,47
322,205,98,63,44,5
373,230,75,62,93,67
287,113,83,30,0,42
232,84,2,5,77,5
381,190,82,77,31,68
391,233,92,83,58,14
235,118,28,25,65,50
244,170,71,5,94,40
412,200,56,64,80,72
133,66,10,19,37,0
240,110,28,8,74,47
205,90,66,2,22,37
292,129,85,41,3,78
273,108,25,76,7,30
329,155,68,49,38,75
249,107,9,7,91,0
244,177,12,92,73,18
232,163,99,17,47,0
214,143,88,54,1,3
228,74,10,23,41,45
221,83,6,69,8,5
250,122,39,0,83,11
287,87,19,65,3,70
247,129,27,9,93,50
199,44,11,10,23,56
232,69,36,28,5,21
264,204,63,68,73,9
337,268,90,81,97,29
280,184,41,99,44,6
431,241,94,76,71,70
271,97,24,13,60,84
358,166,72,84,10,67
297,98,26,51,21,85
260,117,15,93,9,26
267,132,9,85,38,7
263,80,16,52,12,96
259,243,80,96,67,10
247,183,50,41,92,35
306,205,97,57,51,65
304,209,74,71,64,54
303,159,69,86,4,70
280,125,38,5,82,71
332,227,99,94,34,44
111,39,29,7,3,18
316,156,34,56,66,67
386,176,2,88,86,76
286,110,60,20,30,75
296,164,37,60,67,86
387,186,97,47,42,75
254,187,63,93,31,18
369,176,96,26,54,61
212,145,25,22,98,53
269,143,19,76,48,62
299,203,19,88,96,17
272,58,3,20,35,71
384,229,98,76,55,64
347,132,21,54,57,98
290,103,95,4,4,89
209,88,31,14,43,73
282,139,56,6,77,54
284,184,50,79,55,49
249,112,4,82,26,57
227,146,30,74,42,31
367,230,96,70,64,40
312,124,57,21,46,59
264,161,18,52,91,73
298,196,87,36,73,11
284,106,54,6,46,70
354,196,81,91,24,58
350,164,34,54,76,89
289,110,19,35,56,18
310,79,62,3,14,59
430,221,71,72,78,87
328,163,62,93,8,99
308,196,14,92,90,28
250,156,33,94,29,73
253,141,71,64,6,3
337,219,94,47,78,25
324,97,46,39,12,94
159,88,4,65,19,8
256,112,82,12,18,61
335,170,89,72,9,20
296,137,40,54,43,79
343,157,77,64,16,71
274,147,73,18,56,18
294,100,13,26,61,78
332,232,55,90,87,16
324,179,40,45,94,17
402,172,69,92,11,95
144,88,55,3,30,32
419,174,57,19,98,54
374,186,83,93,10,58
367,178,41,93,44,17
240,171,62,24,85,28
322,177,71,15,91,72
