total,total_big3,yw,sx,yy,wl
323,184,38,95,51,40
323,186,58,50,78,21
323,186,98,3,85,75
323,188,7,97,84,97
323,189,45,79,65,27
323,192,94,90,8,84
323,193,94,45,54,65
323,195,41,63,91,60
323,200,87,21,92,26
323,201,33,80,88,3
323,211,99,16,96,49
323,219,74,58,87,2
323,220,60,78,82,39
323,221,50,97,74,5
323,221,51,91,79,53
323,223,52,90,81,8
323,224,94,59,71,14
323,224,95,91,38,7
323,226,66,77,83,1
323,227,64,81,82,38
323,248,64,93,91,29
324,73,38,22,13,78
324,83,32,19,32,81
324,88,27,5,56,99
324,97,46,39,12,94
324,99,6,10,83,56
324,100,7,35,58,65
324,103,6,15,82,75
324,105,3,25,77,70
324,109,72,26,11,44
324,122,86,11,25,89
324,126,13,37,76,76
324,126,63,10,53,33
324,129,92,23,14,3
324,130,19,81,30,79
324,133,29,96,8,93
324,134,32,7,95,75
324,135,74,12,49,45
324,148,24,55,69,81
324,157,92,3,62,57
324,163,80,11,72,40
324,166,60,24,82,69
324,169,90,31,48,67
324,170,46,51,73,50
324,172,96,54,22,16
324,176,22,86,68,62
324,179,40,45,94,17
324,182,68,28,86,86
324,185,24,92,69,47
324,188,33,87,68,33
324,189,22,83,84,63
324,189,38,71,80,17
324,192,27,83,82,32
324,193,89,78,26,8
324,194,51,73,70,19
324,195,2,96,97,42
324,195,32,80,83,32
324,201,89,92,20,16
324,205,81,47,77,68
324,210,72,74,64,98
324,213,97,87,29,52
324,219,69,70,80,27
324,220,26,96,98,48
324,222,47,91,84,12
324,223,69,89,65,38
324,227,88,85,54,12
324,230,82,85,63,17
325,78,13,23,42,94
325,84,34,11,39,77
325,106,27,72,7,73
325,110,34,52,24,75
325,115,50,28,37,69
325,115,65,3,47,96
325,120,46,18,56,67
325,131,28,8,95,31
325,132,26,31,75,94
325,137,31,41,65,55
325,139,35,41,63,44
325,141,61,58,22,49
325,142,39,49,54,97
325,142,40,86,16,19
325,143,80,32,31,79
325,144,78,5,61,47
325,145,85,21,39,17
325,149,10,54,85,10
325,149,13,71,65,90
325,149,59,44,46,73
325,150,81,15,54,31
325,154,29,70,55,82
325,154,33,84,37,42
325,157,58,56,43,37
325,157,80,39,38,47
325,159,23,99,37,61
325,161,27,87,47,68
325,161,49,19,93,34
325,162,26,52,84,49
325,164,45,76,43,54
325,166,76,70,20,80
325,169,43,77,49,45
325,170,72,75,23,96
325,171,85,36,50,91
325,173,81,11,81,81
325,174,95,17,62,64
325,174,96,67,11,84
325,175,91,3,81,76
325,181,39,70,72,15
325,183,80,19,84,34
325,187,78,68,41,12
325,188,64,59,65,78
325,190,21,89,80,78
325,193,37,72,84,10
325,197,52,80,65,42
325,204,77,77,50,23
325,207,90,73,44,40
325,216,56,75,85,4
325,218,63,81,74,35
326,47,0,19,28,90
326,82,6,18,58,95
326,89,6,35,48,60
326,110,22,66,22,81
326,113,43,63,7,50
326,120,30,90,0,17
326,124,21,57,46,30
326,125,20,21,84,52
326,131,58,67,6,62
326,132,19,43,70,22
326,133,41,18,74,65
326,134,56,58,20,21
326,134,86,46,2,73
326,135,52,74,9,25
326,136,53,58,25,54
326,139,1,51,87,47
326,139,14,50,75,90
326,143,70,14,59,9
326,149,76,35,38,92
326,151,53,49,49,78
326,155,67,58,30,90
326,158,1,77,80,40
326,158,61,53,44,85
326,165,38,33,94,24
326,165,97,21,47,46
326,166,44,45,77,63
326,168,50,85,33,37
326,169,34,53,82,72
326,169,76,45,48,83
326,170,64,75,31,70
326,170,97,21,52,71
326,174,76,68,30,22
326,176,31,47,98,60
326,179,76,26,77,27
326,180,19,66,95,33
326,180,33,80,67,91
326,182,25,60,97,98
326,190,84,92,14,25
326,191,60,99,32,50
326,194,80,57,57,69
326,197,46,81,70,5
326,201,55,60,86,41
326,202,59,77,66,80
326,215,67,55,93,64
326,226,60,84,82,8
327,83,6,35,42,58
327,94,14,0,80,95
327,96,64,14,18,47
327,112,46,59,7,79
327,113,60,44,9,37
327,115,74,25,16,88
327,116,10,98,8,74
327,131,53,48,30,37
327,134,16,98,20,0
327,136,46,34,56,46
327,137,55,8,74,69
327,138,4,39,95,3
327,139,45,86,8,65
327,140,63,61,16,91
327,140,70,67,3,76
327,143,56,7,80,77
327,144,13,51,80,18
327,158,40,73,45,80
327,161,28,88,45,85
327,162,27,41,94,34
327,171,63,19,89,11
327,172,35,51,86,18
327,173,54,26,93,65
327,174,97,30,47,40
327,177,73,50,54,90
327,178,36,54,88,76
327,180,86,19,75,86
327,182,74,98,10,62
327,184,60,70,54,49
327,185,52,86,47,2
327,187,99,20,68,17
327,191,77,95,19,97
327,192,42,90,60,91
327,193,75,32,86,7
327,194,60,75,59,33
327,194,75,44,75,45
327,197,61,98,38,65
327,200,87,59,54,31
327,201,85,41,75,37
327,202,82,90,30,97
327,205,51,91,63,71
327,205,90,56,59,4
327,211,95,96,20,5
327,213,71,82,60,71
327,215,49,91,75,18
327,219,61,85,73,54
327,221,60,89,72,41
327,226,63,75,88,32
327,232,89,76,67,33
327,246,49,98,99,16
328,72,43,5,24,99
328,79,32,24,23,83
328,81,15,14,52,82
328,88,56,1,31,52
328,91,9,26,56,68
328,100,43,30,27,52
328,101,58,22,21,69
328,104,30,61,13,79
328,106,32,3,71,65
328,112,38,21,53,73
328,115,49,15,51,70
328,118,11,18,89,21
328,127,35,27,65,70
328,128,15,75,38,95
328,129,33,88,8,95
328,134,9,73,52,95
328,137,25,62,50,51
328,142,22,32,88,78
328,143,12,47,84,85
328,146,51,71,24,56
328,151,34,21,96,83
328,153,79,59,15,73
328,154,62,64,28,38
328,159,43,95,21,85
328,162,61,63,38,27
328,163,62,93,8,99
328,165,91,72,2,71
328,166,48,57,61,72
328,173,92,6,75,22
328,177,55,32,90,60
328,177,88,76,13,71
328,179,55,49,75,81
328,183,63,36,84,35
328,184,93,25,66,92
328,187,52,39,96,22
328,187,59,56,72,42
328,188,63,99,26,69
328,188,97,86,5,16
328,190,65,87,38,17
328,190,74,50,66,76
328,191,58,49,84,36
328,193,94,96,3,26
328,194,86,72,36,6
328,200,99,12,89,8
328,201,99,95,7,37
328,207,96,24,87,37
328,214,75,62,77,16
328,218,81,97,40,10
328,221,92,58,71,78
328,229,89,84,56,64
328,231,90,70,71,15
329,84,62,12,10,90
329,93,49,16,28,49
329,110,14,5,91,88
329,111,5,37,69,53
329,114,35,23,56,79
329,117,81,26,10,93
329,123,44,54,25,89
329,127,45,82,0,82
329,131,14,70,47,15
329,142,71,16,55,39
329,143,48,15,80,59
329,145,53,87,5,65
329,148,68,38,42,52
329,151,7,70,74,42
329,155,12,88,55,35
329,155,68,49,38,75
329,159,30,56,73,58
329,162,53,36,73,26
329,164,6,97,61,41
329,166,97,5,64,21
329,171,63,86,22,16
329,186,65,85,36,34
329,187,40,65,82,29
329,188,90,78,20,33
329,189,60,65,64,12
329,189,95,83,11,13
329,189,98,35,56,15
329,191,69,82,40,53
329,194,75,30,89,55
329,197,33,75,89,8
329,199,65,86,48,56
329,207,78,60,69,35
329,208,64,79,65,34
329,215,99,24,92,66
329,220,78,46,96,18
329,221,85,74,62,77
329,223,62,91,70,8
329,227,77,69,81,89
329,234,95,44,95,39
329,249,94,95,60,7
330,89,9,50,30,92
330,90,1,57,32,95
330,90,8,16,66,86
330,95,7,63,25,97
330,95,44,35,16,49
330,102,31,20,51,76
330,112,38,54,20,78
330,117,88,22,7,71
330,118,61,40,17,82
330,124,29,47,48,90
330,125,36,2,87,78
330,135,61,39,35,95
330,139,31,98,10,63
330,139,36,99,4,63
330,140,81,6,53,48
330,144,25,70,49,42
330,144,35,38,71,81
330,144,67,5,72,69
330,146,4,57,85,85
330,146,45,75,26,26
330,147,66,72,9,88
330,149,91,2,56,75
330,152,25,56,71,38
330,154,19,53,82,69
330,154,69,65,20,38
330,155,42,23,90,72
330,156,8,94,54,52
330,158,92,2,64,81
330,159,37,27,95,61
330,165,79,36,50,69
330,172,55,59,58,7
330,180,67,74,39,92
330,181,28,78,75,20
330,181,50,99,32,40
330,181,91,81,9,67
330,181,95,48,38,32
330,189,43,98,48,83
330,190,99,56,35,55
330,191,26,67,98,58
330,193,79,69,45,22
330,194,35,88,71,59
330,196,30,76,90,15
330,196,81,47,68,73
330,196,99,43,54,49
330,201,65,88,48,69
330,201,97,57,47,68
330,203,41,89,73,37
330,204,89,17,98,28
330,207,46,72,89,44
330,209,94,22,93,18
330,213,95,66,52,60
330,214,53,96,65,14
330,214,75,54,85,81
330,220,56,79,85,16
330,221,98,30,93,32
330,230,66,94,70,41
330,236,66,89,81,42
330,236,77,84,75,55
330,266,83,89,94,6
331,66,19,5,42,98
331,95,21,52,22,51
331,96,24,21,51,84
331,96,34,28,34,83
331,103,52,43,8,97
331,112,58,8,46,90
331,122,2,73,47,40
331,123,3,70,50,79
331,126,40,44,42,98
331,128,7,43,78,77
331,129,42,78,9,54
331,130,20,45,65,18
331,133,66,18,49,32
331,136,78,27,31,85
331,142,10,42,90,50
331,142,48,58,36,56
331,144,8,73,63,23
331,145,92,41,12,73
331,146,43,98,5,83
331,150,61,55,34,58
331,151,49,26,76,12
331,156,63,75,18,76
331,157,58,96,3,20
331,157,78,38,41,79
331,162,49,81,32,44
331,163,94,67,2,46
331,165,97,19,49,40
331,166,79,42,45,75
331,166,98,12,56,93
331,170,25,71,74,25
331,170,61,46,63,84
331,170,69,39,62,38
331,172,13,95,64,19
331,173,7,82,84,49
331,174,10,96,68,61
331,175,92,36,47,76
331,175,93,67,15,71
331,178,33,80,65,89
331,189,86,82,21,51
331,191,34,68,89,6
331,191,36,79,76,32
331,191,81,72,38,82
331,192,93,12,87,67
331,193,42,89,62,65
331,193,66,93,34,25
331,195,52,81,62,46
331,218,92,74,52,62
331,227,67,84,76,18
331,230,99,44,87,39
331,237,71,76,90,64
331,243,60,93,90,49
331,243,68,90,85,55
332,76,38,14,24,98
332,90,52,37,1,99
332,103,41,22,40,94
332,112,10,76,26,77
332,114,28,14,72,93
332,116,9,75,32,48
332,131,17,59,55,69
332,133,62,42,29,58
332,136,31,48,57,66
332,139,54,0,85,66
332,145,10,42,93,97
332,145,10,88,47,22
332,146,65,45,36,83
332,149,27,76,46,71
332,150,74,11,65,87
332,156,72,18,66,20
332,160,44,19,97,92
332,163,9,80,74,63
332,166,23,69,74,3
332,168,38,58,72,51
332,169,51,38,80,44
332,169,93,38,38,52
332,171,32,43,96,79
332,171,70,65,36,90
332,172,79,23,70,63
332,173,68,57,48,65
332,175,64,13,98,57
332,177,90,33,54,10
332,178,65,86,27,4
332,179,62,65,52,19
332,180,25,93,62,18
332,182,49,87,46,50
332,184,70,85,29,77
332,186,62,49,75,3
332,187,18,96,73,6
332,187,88,48,51,23
332,188,92,79,17,39
332,189,42,99,48,42
332,190,83,59,48,62
332,203,91,42,70,67
332,206,88,76,42,15
332,207,46,90,71,33
332,208,64,73,71,51
332,214,32,95,87,86
332,218,68,74,76,72
332,224,99,43,82,67
332,225,57,69,99,21
332,227,99,94,34,44
332,230,81,54,95,86
332,232,55,90,87,16
332,236,79,74,83,41
333,109,60,19,30,54
333,112,61,10,41,70
333,114,89,11,14,92
333,116,93,6,17,57
333,119,25,77,17,81
333,126,23,4,99,58
333,132,97,6,29,42
333,135,23,30,82,92
333,135,65,9,61,86
333,140,61,49,30,10
333,147,39,9,99,25
333,150,23,44,83,61
333,152,54,73,25,82
333,154,45,67,42,22
333,155,88,12,55,92
333,160,72,20,68,37
333,162,37,70,55,42
333,163,67,8,88,33
333,164,37,66,61,90
333,166,54,71,41,75
333,176,16,96,64,76
333,176,50,73,53,79
333,177,49,31,97,70
333,177,98,60,19,12
333,181,86,59,36,43
333,182,90,86,6,46
333,185,52,50,83,71
333,186,83,46,57,30
333,189,58,50,81,27
333,191,16,94,81,35
333,197,59,46,92,6
333,202,62,99,41,7
333,205,86,77,42,66
333,208,70,82,56,35
333,221,97,37,87,31
333,223,77,82,64,2
333,237,53,95,89,38
334,66,2,20,44,89
334,93,16,37,40,80
334,101,58,33,10,81
334,113,34,52,27,92
334,118,83,7,28,68
334,119,91,8,20,81
334,123,67,20,36,96
334,129,45,3,81,84
334,130,30,91,9,96
334,132,1,38,93,97
334,132,50,20,62,96
334,139,69,68,2,40
334,140,21,96,23,74
334,142,62,80,0,71
334,148,87,45,16,47
334,150,81,11,58,36
334,151,56,46,49,84
334,153,16,38,99,83
334,154,14,87,53,26
334,157,51,51,55,42
334,157,66,27,64,7
334,159,15,61,83,54
334,164,85,24,55,51
334,167,91,21,55,74
334,169,49,69,51,65
334,170,65,43,62,61
334,172,66,99,7,87
334,172,68,37,67,4
334,172,79,7,86,32
334,176,18,91,67,68
334,180,29,66,85,84
334,186,27,60,99,79
334,186,94,51,41,20
334,189,34,65,90,63
334,189,67,23,99,64
334,189,77,73,39,7
334,190,38,62,90,35
334,191,91,22,78,1
334,196,41,75,80,58
334,198,84,79,35,31
334,203,83,83,37,8
334,206,47,63,96,30
334,208,61,68,79,33
334,209,60,71,78,66
334,211,71,52,88,16
334,214,88,57,69,78
334,215,93,52,70,11
334,223,77,73,73,23
334,229,48,98,83,29
334,234,90,50,94,54
334,244,66,92,86,85
334,249,98,53,98,16
335,80,29,8,43,92
335,101,12,11,78,85
335,107,15,0,92,88
335,109,57,30,22,47
335,111,26,60,25,48
335,120,81,37,2,89
335,132,21,75,36,57
335,142,20,95,27,74
335,144,79,4,61,96
335,146,4,59,83,25
335,147,6,48,93,71
335,149,61,53,35,56
335,153,85,5,63,46
335,155,89,45,21,14
335,157,36,30,91,77
335,157,85,32,40,81
335,158,40,84,34,93
335,160,35,35,90,68
335,161,76,50,35,14
335,162,69,72,21,94
335,165,13,93,59,55
335,165,54,80,31,99
335,166,62,12,92,21
335,169,76,59,34,93
335,170,89,72,9,20
335,171,32,57,82,89
335,172,52,50,70,68
335,173,52,82,39,61
335,173,76,94,3,63
335,174,54,29,91,71
335,175,70,97,8,54
335,177,54,73,50,32
335,178,64,51,63,59
335,183,74,39,70,69
335,184,19,96,69,71
335,185,56,60,69,21
335,186,74,67,45,51
335,187,25,82,80,16
335,188,16,96,76,24
335,188,63,45,80,66
335,190,36,77,77,75
335,190,80,27,83,17
335,191,28,66,97,48
335,192,89,15,88,66
335,192,92,99,1,69
335,194,98,40,56,56
335,195,33,86,76,45
335,196,60,37,99,16
335,201,83,68,50,43
335,209,75,40,94,53
335,217,92,53,72,33
335,219,76,49,94,45
335,222,63,97,62,10
335,227,73,67,87,74
335,235,62,84,89,6
335,245,66,92,87,19
335,265,82,99,84,26
336,75,39,33,3,93
336,89,21,12,56,80
336,107,22,2,83,95
336,124,14,73,37,73
336,129,21,76,32,92
336,132,31,35,66,93
336,133,30,41,62,70
336,139,51,51,37,99
336,144,47,36,61,69
336,148,41,59,48,16
336,149,35,36,78,84
336,149,54,81,14,78
336,151,79,41,31,18
336,152,99,28,25,75
336,153,27,53,73,47
336,153,50,19,84,74
336,156,69,57,30,62
336,159,1,76,82,87
336,160,2,87,71,84
336,161,55,80,26,80
336,162,32,46,84,21
336,165,80,16,69,60
336,165,97,40,28,91
336,166,94,50,22,91
336,168,14,64,90,51
336,172,95,13,64,19
336,173,26,96,51,37
336,174,21,63,90,9
336,175,51,47,77,40
336,184,98,45,41,59
336,185,78,15,92,50
336,188,49,85,54,32
336,188,60,62,66,35
336,191,56,55,80,50
336,193,89,70,34,82
336,194,44,93,57,54
336,196,70,60,66,18
336,199,49,92,58,47
336,200,94,63,43,32
336,200,95,22,83,87
336,202,82,27,93,62
336,205,49,73,83,56
336,206,38,86,82,13
336,208,42,69,97,7
336,211,79,75,57,46
336,213,97,74,42,40
336,214,88,61,65,21
336,217,84,67,66,59
336,224,77,97,50,49
337,70,24,36,10,87
337,94,45,3,46,80
337,123,31,14,78,86
337,130,32,54,44,45
337,130,40,66,24,84
337,132,77,33,22,79
337,134,31,53,50,39
337,135,92,14,29,45
337,136,2,45,89,50
337,140,46,94,0,61
337,142,44,77,21,92
337,146,48,21,77,78
337,147,77,49,21,62
337,147,81,24,42,77
337,151,49,65,37,84
337,151,88,35,28,7
337,160,30,55,75,24
337,161,9,86,66,97
337,161,51,67,43,72
337,161,74,12,75,48
337,163,93,46,24,88
337,165,29,47,89,90
337,167,99,48,20,89
337,169,60,87,22,85
337,176,97,55,24,82
337,179,60,38,81,62
337,180,17,73,90,54
337,180,57,42,81,27
337,182,92,0,90,36
337,183,93,9,81,9
337,192,35,93,64,68
337,193,89,79,25,34
337,194,68,79,47,59
337,195,94,70,31,68
337,203,53,98,52,29
337,205,93,68,44,77
337,209,87,71,51,82
337,209,90,61,58,43
337,209,94,85,30,66
337,210,73,45,92,86
337,214,81,70,63,69
337,219,94,47,78,25
337,232,96,43,93,46
337,234,75,64,95,55
337,238,70,82,86,18
337,268,90,81,97,29
338,109,41,46,22,91
338,117,3,93,21,96
338,117,29,32,56,97
338,120,42,25,53,88
338,121,57,35,29,57
338,127,61,12,54,77
338,132,1,85,46,68
338,132,12,59,61,54
338,136,38,55,43,57
338,137,27,45,65,96
338,139,64,40,35,20
338,143,13,50,80,98
338,143,19,34,90,66
338,148,73,50,25,78
338,148,80,60,8,76
338,149,62,52,35,22
338,153,77,69,7,64
338,154,60,63,31,31
338,158,87,68,3,92
338,160,64,40,56,22
338,165,82,57,26,66
338,166,63,61,42,65
338,167,22,90,55,50
338,167,38,96,33,20
338,171,69,6,96,0
338,171,82,37,52,46
338,172,77,46,49,7
338,175,94,80,1,87
338,183,71,54,58,63
338,187,88,36,63,55
338,189,66,73,50,95
338,193,85,53,55,95
338,197,76,52,69,0
338,200,57,87,56,57
338,206,39,91,76,17
338,210,99,13,98,56
338,211,26,91,94,37
338,211,43,95,73,61
338,218,53,68,97,61
339,99,0,43,56,54
339,115,56,49,10,99
339,117,32,80,5,91
339,121,88,17,16,59
339,122,15,87,20,93
339,124,5,22,97,87
339,127,3,26,98,94
339,128,6,99,23,47
339,133,56,44,33,46
339,135,21,88,26,63
339,137,75,45,17,74
339,148,28,42,78,65
339,148,94,6,48,20
339,149,59,74,16,64
339,150,40,39,71,96
339,151,47,65,39,6
339,167,35,66,66,97
339,168,66,67,35,48
339,169,68,24,77,63
339,169,76,5,88,93
339,170,31,57,82,82
339,171,16,87,68,62
339,172,33,98,41,46
339,175,49,52,74,29
339,177,87,6,84,22
339,181,81,90,10,57
339,181,93,31,57,60
339,184,96,76,12,80
339,185,32,86,67,79
339,185,78,35,72,98
339,187,64,31,92,84
339,195,11,94,90,24
339,200,71,37,92,18
339,222,81,74,67,20
339,223,85,50,88,8
339,225,62,66,97,60
339,228,64,86,78,71
339,228,67,78,83,58
339,232,66,93,73,89
339,243,54,97,92,1
340,97,63,17,17,88
340,109,98,1,10,69
340,111,88,17,6,70
340,112,17,5,90,52
340,114,36,76,2,96
340,117,48,32,37,94
340,121,39,0,82,47
340,135,75,19,41,64
340,136,27,48,61,34
340,138,8,85,45,83
340,139,4,82,53,80
340,139,20,25,94,36
340,140,39,46,55,36
340,141,14,85,42,79
340,146,46,31,69,54
340,148,28,85,35,79
340,149,53,81,15,58
340,151,18,52,81,95
340,156,8,64,84,95
340,156,40,41,75,85
340,158,73,61,24,1
340,160,74,55,31,69
340,169,95,58,16,73
340,170,90,14,66,97
340,172,28,51,93,80
340,176,89,1,86,83
340,179,34,72,73,86
340,180,54,65,61,73
340,180,58,91,31,20
340,181,18,84,79,49
340,181,72,24,85,20
340,183,35,60,88,73
340,183,65,91,27,88
340,184,14,80,90,49
340,184,96,27,61,90
340,189,75,43,71,36
340,189,76,93,20,23
340,191,30,83,78,40
340,192,36,74,82,85
340,192,81,54,57,18
340,194,96,24,74,91
340,196,10,88,98,63
340,201,36,83,82,80
340,212,83,37,92,4
340,216,64,85,67,28
340,223,80,70,73,30
340,237,78,80,79,16
340,237,98,65,74,22
340,244,96,86,62,1
341,90,73,13,4,81
341,98,17,5,76,94
341,117,20,0,97,77
341,118,23,94,1,86
341,121,70,28,23,79
341,123,52,27,44,42
341,135,18,93,24,82
341,135,76,21,38,68
341,138,9,60,69,29
341,140,54,35,51,85
341,143,30,53,60,96
341,143,60,74,9,54
341,144,41,49,54,88
341,144,52,3,89,71
341,144,60,77,7,51
341,149,37,15,97,83
341,149,71,15,63,93
341,149,94,0,55,93
341,151,70,26,55,99
341,156,38,97,21,77
341,158,40,75,43,76
341,167,78,48,41,72
341,169,93,17,59,12
341,170,80,16,74,51
341,171,96,44,31,41
341,175,20,68,87,66
341,175,58,82,35,2
341,176,73,53,50,60
341,181,59,40,82,97
341,184,99,45,40,11
341,185,81,63,41,62
341,192,94,16,82,56
341,201,75,54,72,74
341,205,78,52,75,45
341,218,97,53,68,72
341,219,53,89,77,42
341,239,88,73,78,35
341,241,89,94,58,65
341,249,78,95,76,46
341,258,95,68,95,51
341,261,93,72,96,50
342,73,13,25,35,94
342,80,29,12,39,88
342,81,34,44,3,96
342,98,37,57,4,93
342,119,19,91,9,69
342,127,54,33,40,78
342,129,71,5,53,78
342,138,55,79,4,92
342,140,16,54,70,51
342,141,51,0,90,69
342,141,76,58,7,44
342,142,72,39,31,69
342,143,64,21,58,55
342,144,78,55,11,68
342,151,57,22,72,79
342,152,41,86,25,38
342,155,20,88,47,17
342,155,54,55,46,88
342,156,36,79,41,47
342,160,45,85,30,33
342,163,35,36,92,67
342,171,56,78,37,60
342,173,50,26,97,63
342,176,22,82,72,37
342,183,5,90,88,55
342,185,56,34,95,31
342,187,72,79,36,57
342,188,15,78,95,18
342,191,72,74,45,72
342,193,61,58,74,0
342,210,40,81,89,23
342,212,59,57,96,53
342,223,90,73,60,49
342,223,96,62,65,82
342,225,77,54,94,43
342,225,98,93,34,5
342,227,57,96,74,50
342,275,93,91,91,24
343,91,43,0,48,91
343,104,37,66,1,88
343,108,20,50,38,91
343,117,16,42,59,97
343,122,98,0,24,63
343,131,44,2,85,72
343,131,51,27,53,42
343,131,93,13,25,67
343,136,42,26,68,68
343,142,15,48,79,30
343,145,59,8,78,83
343,146,44,58,44,86
343,149,19,81,49,10
343,151,33,44,74,28
343,157,77,64,16,71
343,158,21,71,66,73
343,163,22,56,85,32
343,165,85,67,13,28
343,168,38,78,52,48
343,168,53,41,74,84
343,178,83,87,8,52
343,179,20,75,84,90
343,180,21,61,98,3
343,180,67,83,30,64
343,185,50,64,71,51
343,192,44,81,67,68
343,192,69,42,81,32
343,203,73,84,46,51
343,207,47,76,84,3
343,210,66,51,93,19
343,224,81,75,68,37
343,230,62,86,82,55
343,240,99,79,62,5
343,242,83,69,90,25
344,89,50,1,38,86
344,96,18,28,50,80
344,103,89,9,5,80
344,107,17,4,86,84
344,125,46,27,52,97
344,129,16,80,33,79
344,129,66,4,59,83
344,130,30,29,71,63
344,130,34,23,73,73
344,133,41,22,70,85
344,140,7,35,98,71
344,149,24,84,41,79
344,151,62,15,74,89
344,153,54,92,7,90
344,156,44,87,25,94
344,159,32,67,60,36
344,162,20,76,66,96
344,163,88,58,17,61
344,167,17,99,51,47
344,172,42,44,86,84
344,174,78,74,22,26
344,176,40,53,83,42
344,177,50,90,37,96
344,178,87,37,54,78
344,179,60,26,93,62
344,180,89,51,40,35
344,181,4,92,85,37
344,181,44,49,88,75
344,182,24,89,69,25
344,184,61,50,73,69
344,186,91,58,37,57
344,189,26,88,75,31
344,189,79,58,52,37
344,192,80,56,56,38
344,195,23,98,74,67
344,196,50,81,65,15
344,197,60,46,91,81
344,198,95,91,12,20
344,199,55,79,65,68
344,204,22,93,89,33
344,206,67,99,40,62
344,208,82,95,31,6
344,228,92,37,99,25
344,232,87,67,78,18
344,233,92,72,69,3
344,244,67,80,97,43
344,257,97,86,74,31
345,112,61,22,29,92
345,124,24,76,24,70
345,125,13,71,41,35
345,127,29,39,59,71
345,134,19,59,56,71
345,134,64,62,8,89
345,136,1,70,65,66
345,140,63,56,21,37
345,142,76,13,53,52
345,145,47,21,77,41
345,147,1,63,83,36
345,154,54,89,11,83
345,155,19,85,51,64
345,156,63,49,44,73
345,161,90,24,47,27
345,163,90,24,49,91
345,164,80,53,31,80
345,168,72,28,68,43
345,172,63,43,66,57
